F1,-37.8304,  1.5238, 28.6422,  0.0603,  5.6753, -4.4279, -7.5322,  0.    ,  0.    , -1.7909, -0.715 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0538,-15.3409
F8,-38.2656,  1.5765, 28.518 ,  0.0597,  5.6803, -4.4355, -7.535 ,  0.    ,  0.    , -1.7895, -0.7147,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.105 ,-15.8008
C11,-39.0526,  4.2393, 28.5637,  0.057 ,  5.8445, -4.1949, -7.6902,  0.    ,  0.    , -1.8012, -0.7221,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9223,-12.8343
D6,-38.8433,  3.0891, 28.5251,  0.0616,  5.72  , -4.4038, -7.6181,  0.    ,  0.    , -1.7955, -0.7291,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7604,-14.2335
E6,-38.7774,  3.0388, 28.6031,  0.0617,  5.7125, -4.4142, -7.6271,  0.    ,  0.    , -1.7952, -0.7299,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6949,-14.2327
F2,-38.7885,  3.0645, 28.5716,  0.0604,  5.7084, -4.3889, -7.6334,  0.    ,  0.    , -1.7945, -0.7299,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7251,-14.2052
F7,-38.5725,  2.9632, 28.385 ,  0.0612,  5.7535, -4.3844, -7.5888,  0.    ,  0.    , -1.7956, -0.7273,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7292,-14.1766
F12,-41.0049,  2.8076, 28.3637,  0.119 ,  5.5455, -4.4479, -7.5412,  0.    ,  0.    , -1.7855, -0.733 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.479 ,-17.1976
D1,-37.8209,  1.646 , 28.5013,  0.068 ,  5.6926, -4.3005, -7.7145,  0.    ,  0.    , -1.7939, -0.7138,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.033 ,-15.4028
D8,-38.0091,  1.6134, 28.6095,  0.064 ,  5.6591, -4.3269, -7.7298,  0.    ,  0.    , -1.7923, -0.7157,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0271,-15.6008
E1,-38.5002,  1.6414, 28.7721,  0.0708,  5.7392, -4.3294, -7.6825,  0.    ,  0.    , -1.797 , -0.7114,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9866,-15.8103
E8,-37.8438,  1.6428, 28.6606,  0.0683,  5.6961, -4.3301, -7.7482,  0.    ,  0.    , -1.7946, -0.7136,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0204,-15.3422
E12,-37.98  ,  1.6437, 28.7113,  0.0681,  5.6935, -4.348 , -7.7447,  0.    ,  0.    , -1.7951, -0.7144,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0297,-15.4358
G2,-40.5619,  3.2009, 29.1268,  0.0991,  5.6777, -4.4274, -7.6963,  0.    ,  0.    , -1.7893, -0.7295,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4157,-15.6841
C3,-39.471 ,  4.8014, 28.4659,  0.0591,  5.8402, -4.1532, -7.5787,  0.    ,  0.    , -1.8024, -0.7174,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.3381,-12.2181
D3,-39.471 ,  4.8014, 28.4659,  0.0591,  5.8402, -4.1532, -7.5787,  0.    ,  0.    , -1.8024, -0.7174,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.3381,-12.2181
B9,-39.0004,  2.6994, 29.1571,  0.0587,  5.8432, -4.5231, -7.6392,  0.    ,  0.    , -1.7916, -0.7249,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4978,-14.4229
B12,-38.8389,  2.5265, 28.9699,  0.074 ,  6.1455, -4.3367, -7.5768,  0.    ,  0.    , -1.8139, -0.7091,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2576,-14.3019
D4,-39.6316,  3.8119, 28.5298,  0.0881,  6.0616, -4.1413, -7.4872,  0.    ,  0.    , -1.8164, -0.7105,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.0286,-13.2668
D5,-39.6316,  3.8119, 28.5298,  0.0881,  6.0616, -4.1413, -7.4872,  0.    ,  0.    , -1.8164, -0.7105,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.0286,-13.2668
