F9,-34.2998,  2.4288, 23.6645,  0.1813,  5.8917, -3.4051, -7.2232,  0.    ,  0.    , -1.4812, -1.9059,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.1721,-13.9768
A10,-34.8905,  2.8888, 23.786 ,  0.1954,  6.0164, -3.5165, -7.3218,  0.    ,  0.    , -1.4471, -1.8377,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.2051,-13.922 
G4,-34.8905,  2.8888, 23.786 ,  0.1954,  6.0164, -3.5165, -7.3218,  0.    ,  0.    , -1.4471, -1.8377,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.2051,-13.922 
D2,-34.8667,  1.3433, 24.4314,  0.0515,  5.302 , -3.9191, -6.4961,  0.    ,  0.    , -1.8759, -1.3017,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1247,-16.2065
D9,-35.1575,  1.2792, 24.5282,  0.0515,  5.3264, -3.9573, -6.9002,  0.    ,  0.    , -1.8731, -1.391 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9251,-17.1688
E9,-34.9271,  1.2971, 24.5913,  0.0532,  5.3357, -3.921 , -6.7985,  0.    ,  0.    , -1.8772, -1.3504,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0351,-16.5618
F3,-34.9882,  1.3067, 24.6024,  0.0549,  5.3515, -3.9082, -6.8841,  0.    ,  0.    , -1.8787, -1.3437,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0195,-16.6679
C8,-35.1349,  1.3196, 24.3747,  0.0554,  5.3457, -3.9172, -6.9065,  0.    ,  0.    , -1.8782, -1.3434,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9996,-17.0853
G3,-37.4263,  2.5742, 24.0585,  0.0826,  5.23  , -3.9733, -6.8219,  0.    ,  0.    , -1.8722, -1.2594,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2427,-18.1651
N9,-34.7713,  1.1688, 23.9155,  0.0594,  5.0594, -4.1981, -6.8793,  0.    ,  0.    , -1.8299, -0.7228,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2068,-16.9915
